activity_id,contact_id,campaign_id,activity_type,channel,timestamp
ACT-0010117,CON-007283,CMP-0016,Email Opened,Email,2026-06-21T13:47:48.665670
ACT-0007251,CON-002850,CMP-0002,Email Sent,Email,2026-06-14T04:52:43.867986
ACT-0010123,CON-006941,CMP-0008,Email Opened,Email,2026-06-12T22:02:09.162850
ACT-0006623,CON-005118,CMP-0001,Email Sent,Email,2026-07-07T01:23:26.681763
ACT-0006450,CON-006199,CMP-0004,Email Sent,Email,2026-05-29T20:09:02.903897
ACT-0022176,CON-003732,CMP-0023,Webinar Registered,Webinar,2026-08-27T10:52:27.400039
ACT-0020210,CON-000118,CMP-0012,Webinar Attended,Webinar,2026-03-19T22:53:11.702249
ACT-0001177,CON-004521,CMP-0019,Email Sent,Email,2026-03-21T10:04:51.840243
ACT-0002317,CON-008538,CMP-0011,Email Sent,Email,2026-08-14T01:40:39.220742
ACT-0011800,CON-006071,CMP-0005,Email Opened,Email,2026-07-17T19:42:59.542600
ACT-0002815,CON-008896,CMP-0015,Email Sent,Email,2026-07-12T11:05:43.333259
ACT-0004213,CON-004509,CMP-0024,Email Sent,Email,2026-08-28T14:15:40.402828
ACT-0024626,CON-008120,CMP-0009,Webinar Attended,Webinar,2026-07-05T23:24:14.924008
ACT-0003248,CON-006582,CMP-0015,Email Sent,Email,2026-06-28T05:18:03.364933
ACT-0018527,CON-007789,CMP-0012,Sales Accepted,Sales,2026-08-15T06:42:47.908802
ACT-0004818,CON-000912,CMP-0011,Email Sent,Email,2026-07-01T02:54:35.039448
ACT-0004341,CON-009091,CMP-0003,Email Sent,Email,2026-06-12T22:49:02.061164
ACT-0015800,CON-009414,CMP-0011,Sales Accepted,Sales,2026-04-23T20:37:03.108174
ACT-0019536,CON-003720,CMP-0008,Webinar Attended,Webinar,2026-08-04T00:07:43.085195
ACT-0006536,CON-006697,CMP-0013,Email Sent,Email,2026-08-06T12:49:45.441254
ACT-0019885,CON-007442,CMP-0020,Webinar Attended,Webinar,2026-03-29T11:33:01.485747
ACT-0000135,CON-002916,CMP-0020,Email Sent,Email,2026-04-16T11:47:59.353775
ACT-0008184,CON-009631,CMP-0009,Email Opened,Email,2026-03-15T23:16:02.345707
ACT-0022582,CON-009521,CMP-0004,Webinar Attended,Webinar,2026-04-09T03:26:53.544395
ACT-0020607,CON-007246,CMP-0002,Landing Page View,Web,2026-07-11T03:35:46.879697
ACT-0003909,CON-001801,CMP-0004,Email Sent,Email,2026-07-01T01:17:58.011122
ACT-0010260,CON-006786,CMP-0022,Email Opened,Email,2026-03-25T09:38:48.245166
ACT-0011927,CON-003887,CMP-0007,Email Opened,Email,2026-06-18T03:32:22.767832
ACT-0020683,CON-007705,CMP-0018,Landing Page View,Web,2026-04-22T12:01:20.612816
ACT-0012265,CON-004713,CMP-0019,Email Opened,Email,2026-04-30T08:52:44.031346
ACT-0018379,CON-000925,CMP-0021,Webinar Attended,Webinar,2026-03-16T10:37:52.007607
ACT-0017805,CON-006052,CMP-0024,Webinar Attended,Webinar,2026-05-10T11:38:04.450606
ACT-0017125,CON-002666,CMP-0006,Webinar Registered,Webinar,2026-04-20T02:51:26.931006
ACT-0010140,CON-005707,CMP-0014,Email Opened,Email,2026-08-31T02:31:48.975074
ACT-0016950,CON-003765,CMP-0011,Webinar Registered,Webinar,2026-07-10T20:51:23.114287
ACT-0013021,CON-003629,CMP-0021,Email Clicked,Email,2026-05-25T04:11:41.530263
ACT-0024541,CON-004958,CMP-0019,Sales Accepted,Sales,2026-08-05T04:32:41.628155
ACT-0005935,CON-004803,CMP-0004,Email Sent,Email,2026-04-27T20:29:38.996382
ACT-0014406,CON-008342,CMP-0001,Webinar Registered,Webinar,2026-08-16T20:32:21.658960
ACT-0016181,CON-001420,CMP-0016,Landing Page View,Web,2026-04-02T13:35:39.779720
ACT-0017659,CON-001336,CMP-0020,Webinar Registered,Webinar,2026-03-23T19:08:59.974684
ACT-0014927,CON-006757,CMP-0009,Landing Page View,Web,2026-09-01T01:29:31.941473
ACT-0001478,CON-007170,CMP-0020,Email Sent,Email,2026-06-12T18:11:28.058357
ACT-0006338,CON-004559,CMP-0001,Email Sent,Email,2026-05-27T18:20:04.838592
ACT-0011833,CON-008921,CMP-0002,Email Opened,Email,2026-08-26T17:37:51.149801
ACT-0018784,CON-002527,CMP-0005,Sales Accepted,Sales,2026-05-07T14:17:53.639098
ACT-0005429,CON-004600,CMP-0025,Email Sent,Email,2026-06-23T11:56:21.627018
ACT-0022343,CON-003346,CMP-0001,Webinar Registered,Webinar,2026-09-03T05:07:30.087212
ACT-0015452,CON-004824,CMP-0010,Webinar Attended,Webinar,2026-05-20T20:46:54.928222
ACT-0016526,CON-006200,CMP-0025,Webinar Attended,Webinar,2026-07-06T16:34:54.488779
ACT-0021962,CON-008150,CMP-0019,Landing Page View,Web,2026-04-04T12:40:35.507723
ACT-0012200,CON-002604,CMP-0017,Email Opened,Email,2026-08-06T16:08:37.198801
ACT-0003823,CON-004588,CMP-0007,Email Sent,Email,2026-08-25T09:50:49.005339
ACT-0011013,CON-004937,CMP-0013,Email Opened,Email,2026-07-08T14:47:27.990484
ACT-0023060,CON-002938,CMP-0012,Webinar Attended,Webinar,2026-06-19T10:05:31.875068
ACT-0004021,CON-009081,CMP-0009,Email Sent,Email,2026-08-15T04:32:43.349336
ACT-0000140,CON-006592,CMP-0020,Email Sent,Email,2026-03-16T16:28:50.637047
ACT-0004212,CON-003970,CMP-0024,Email Sent,Email,2026-06-28T07:22:33.459515
ACT-0014753,CON-003044,CMP-0020,Sales Accepted,Sales,2026-06-15T17:13:47.311763
ACT-0021920,CON-000654,CMP-0021,Webinar Attended,Webinar,2026-09-04T00:41:19.277540
ACT-0021163,CON-005255,CMP-0014,Webinar Registered,Webinar,2026-06-10T03:29:24.395061
ACT-0017534,CON-005455,CMP-0019,Webinar Registered,Webinar,2026-08-17T18:01:30.085099
ACT-0002357,CON-001640,CMP-0006,Email Sent,Email,2026-08-03T18:00:26.991342
ACT-0016278,CON-002302,CMP-0017,Sales Accepted,Sales,2026-07-10T19:47:57.902589
ACT-0023239,CON-006763,CMP-0007,Webinar Registered,Webinar,2026-05-28T06:59:28.379147
ACT-0000876,CON-001754,CMP-0020,Email Sent,Email,2026-06-01T15:13:43.090857
ACT-0004980,CON-009465,CMP-0014,Email Sent,Email,2026-04-02T09:50:26.900488
ACT-0013602,CON-003394,CMP-0011,Email Clicked,Email,2026-09-03T21:48:02.370314
ACT-0009169,CON-005189,CMP-0005,Email Opened,Email,2026-06-05T07:06:11.792627
ACT-0004633,CON-001921,CMP-0005,Email Sent,Email,2026-08-13T17:39:34.405163
ACT-0024360,CON-000735,CMP-0012,Webinar Registered,Webinar,2026-06-25T02:37:37.053958
ACT-0008498,CON-007510,CMP-0006,Email Opened,Email,2026-04-13T09:18:41.537385
ACT-0002262,CON-001704,CMP-0004,Email Sent,Email,2026-05-17T15:53:21.274539
ACT-0007076,CON-006825,CMP-0020,Email Sent,Email,2026-07-16T23:04:06.946285
ACT-0003638,CON-008123,CMP-0008,Email Sent,Email,2026-03-27T15:24:04.950518
ACT-0024949,CON-006572,CMP-0019,Webinar Registered,Webinar,2026-06-28T06:37:41.437070
ACT-0013701,CON-003831,CMP-0024,Email Clicked,Email,2026-05-09T08:12:10.112227
ACT-0006679,CON-009631,CMP-0009,Email Sent,Email,2026-03-15T23:16:02.345707
ACT-0021264,CON-005592,CMP-0009,Webinar Registered,Webinar,2026-07-24T13:06:52.448400
ACT-0011126,CON-004676,CMP-0013,Email Opened,Email,2026-08-20T18:29:13.469662
ACT-0004063,CON-008840,CMP-0004,Email Sent,Email,2026-04-14T15:54:41.154452
ACT-0002233,CON-005692,CMP-0024,Email Sent,Email,2026-08-20T01:43:37.989258
ACT-0005152,CON-002326,CMP-0016,Email Sent,Email,2026-08-15T19:30:50.497912
ACT-0016014,CON-004089,CMP-0006,Sales Accepted,Sales,2026-03-18T10:06:25.056483
ACT-0016380,CON-003727,CMP-0014,Webinar Registered,Webinar,2026-07-09T13:43:26.131759
ACT-0006195,CON-005303,CMP-0004,Email Sent,Email,2026-09-10T10:34:32.250438
ACT-0013954,CON-009602,CMP-0024,Form Submitted,Email,2026-05-07T22:21:28.632635
ACT-0001890,CON-005552,CMP-0015,Email Sent,Email,2026-08-17T22:25:49.960877
ACT-0006521,CON-009217,CMP-0004,Email Sent,Email,2026-04-25T16:09:05.754467
ACT-0000887,CON-003233,CMP-0002,Email Sent,Email,2026-04-13T09:35:32.823655
ACT-0021804,CON-004267,CMP-0002,Landing Page View,Web,2026-05-01T01:47:51.256278
ACT-0012935,CON-009071,CMP-0005,Email Clicked,Email,2026-07-18T18:10:15.234589
ACT-0021423,CON-001309,CMP-0022,Landing Page View,Web,2026-05-14T04:15:04.080423
ACT-0019385,CON-000589,CMP-0004,Sales Accepted,Sales,2026-04-29T05:41:04.739748
ACT-0007591,CON-009355,CMP-0011,Email Sent,Email,2026-06-11T19:05:40.811215
ACT-0017285,CON-000482,CMP-0022,Webinar Attended,Webinar,2026-09-05T11:26:15.480585
ACT-0018761,CON-006394,CMP-0006,Landing Page View,Web,2026-06-19T21:59:56.613956
ACT-0021697,CON-009478,CMP-0011,Webinar Attended,Webinar,2026-03-19T02:29:30.087924
ACT-0019352,CON-000363,CMP-0015,Landing Page View,Web,2026-04-24T23:20:41.221362
ACT-0000332,CON-008372,CMP-0004,Email Sent,Email,2026-03-16T20:11:34.617652
ACT-0022116,CON-000168,CMP-0011,Sales Accepted,Sales,2026-03-18T09:57:59.925332
ACT-0005523,CON-004671,CMP-0019,Email Sent,Email,2026-06-02T02:07:25.411820
ACT-0008856,CON-009926,CMP-0010,Email Opened,Email,2026-07-07T11:20:11.678709
ACT-0009961,CON-005191,CMP-0025,Email Opened,Email,2026-03-26T06:34:04.142205
ACT-0004750,CON-008393,CMP-0010,Email Sent,Email,2026-08-01T21:43:52.704584
ACT-0006337,CON-003026,CMP-0014,Email Sent,Email,2026-05-19T10:49:21.090807
ACT-0010541,CON-005403,CMP-0020,Email Opened,Email,2026-04-07T03:14:56.463752
ACT-0017806,CON-003020,CMP-0006,Webinar Attended,Webinar,2026-03-27T11:22:40.741767
ACT-0019174,CON-006563,CMP-0015,Webinar Attended,Webinar,2026-03-23T07:39:23.423188
ACT-0024716,CON-001913,CMP-0001,Sales Accepted,Sales,2026-06-11T08:48:21.348411
ACT-0023537,CON-008209,CMP-0011,Landing Page View,Web,2026-07-04T17:43:21.519442
ACT-0014814,CON-008733,CMP-0003,Landing Page View,Web,2026-03-26T16:11:36.478188
ACT-0013849,CON-001921,CMP-0005,Form Submitted,Email,2026-08-13T17:39:34.405163
ACT-0002512,CON-007818,CMP-0010,Email Sent,Email,2026-05-14T01:31:44.198612
ACT-0022993,CON-003593,CMP-0024,Webinar Attended,Webinar,2026-06-23T22:14:42.708505
ACT-0024508,CON-001337,CMP-0008,Sales Accepted,Sales,2026-07-20T13:14:26.298839
ACT-0009665,CON-004082,CMP-0021,Email Opened,Email,2026-07-10T11:07:11.950903
ACT-0014140,CON-000128,CMP-0002,Sales Accepted,Sales,2026-05-27T20:33:15.752586
ACT-0010318,CON-007626,CMP-0009,Email Opened,Email,2026-05-31T22:22:52.728585
ACT-0017240,CON-002663,CMP-0012,Sales Accepted,Sales,2026-08-17T06:56:15.286028
ACT-0017638,CON-009243,CMP-0002,Landing Page View,Web,2026-06-12T23:42:11.517354
ACT-0022983,CON-003703,CMP-0014,Webinar Registered,Webinar,2026-08-04T04:45:41.821652
ACT-0023623,CON-009201,CMP-0020,Webinar Registered,Webinar,2026-05-01T20:25:14.543997
ACT-0005435,CON-007432,CMP-0025,Email Sent,Email,2026-08-11T14:39:01.446326
ACT-0024886,CON-008994,CMP-0013,Sales Accepted,Sales,2026-07-06T03:46:40.885074
ACT-0008506,CON-009218,CMP-0001,Email Opened,Email,2026-03-26T11:39:52.653850
ACT-0013637,CON-004724,CMP-0018,Email Clicked,Email,2026-06-16T02:46:00.862070
ACT-0019273,CON-005743,CMP-0011,Webinar Registered,Webinar,2026-09-08T13:40:43.836089
ACT-0005256,CON-008708,CMP-0004,Email Sent,Email,2026-06-08T17:54:09.123016
ACT-0008065,CON-007063,CMP-0010,Email Opened,Email,2026-07-29T16:17:09.764378
ACT-0010732,CON-002858,CMP-0019,Email Opened,Email,2026-07-15T14:14:35.660671
ACT-0020144,CON-000204,CMP-0008,Webinar Attended,Webinar,2026-04-28T15:03:27.199608
ACT-0001414,CON-006777,CMP-0012,Email Sent,Email,2026-05-03T05:08:00.631684
ACT-0018067,CON-002257,CMP-0001,Landing Page View,Web,2026-05-03T18:38:43.275129
ACT-0017748,CON-003017,CMP-0005,Sales Accepted,Sales,2026-06-28T03:31:43.332797
ACT-0015673,CON-002318,CMP-0025,Sales Accepted,Sales,2026-08-25T08:57:19.092159
ACT-0019806,CON-003496,CMP-0010,Sales Accepted,Sales,2026-06-17T09:08:10.366122
ACT-0021233,CON-007317,CMP-0006,Landing Page View,Web,2026-05-18T12:49:09.569380
ACT-0005229,CON-004742,CMP-0020,Email Sent,Email,2026-04-12T16:57:05.002095
ACT-0010283,CON-005454,CMP-0022,Email Opened,Email,2026-06-25T01:28:37.280995
ACT-0001076,CON-006128,CMP-0007,Email Sent,Email,2026-06-20T04:44:57.050076
ACT-0010890,CON-001015,CMP-0019,Email Opened,Email,2026-08-18T01:46:48.163704
ACT-0000661,CON-001432,CMP-0008,Email Sent,Email,2026-07-24T00:17:36.288915
ACT-0023873,CON-001740,CMP-0019,Landing Page View,Web,2026-06-08T11:30:46.005460
ACT-0002552,CON-004561,CMP-0011,Email Sent,Email,2026-05-14T12:08:46.273538
ACT-0011299,CON-002655,CMP-0003,Email Opened,Email,2026-05-03T22:16:33.632643
ACT-0019583,CON-005057,CMP-0003,Webinar Attended,Webinar,2026-06-19T13:27:30.800627
ACT-0012829,CON-006941,CMP-0008,Email Clicked,Email,2026-06-12T22:02:09.162850
ACT-0002076,CON-002842,CMP-0024,Email Sent,Email,2026-08-02T00:05:38.323748
ACT-0009383,CON-005696,CMP-0004,Email Opened,Email,2026-06-21T11:22:25.532101
ACT-0009105,CON-003962,CMP-0015,Email Opened,Email,2026-06-25T11:52:54.696389
ACT-0007069,CON-008717,CMP-0006,Email Sent,Email,2026-03-22T01:07:06.449518
ACT-0023497,CON-003197,CMP-0021,Landing Page View,Web,2026-05-20T06:33:09.811901
ACT-0006648,CON-002119,CMP-0015,Email Sent,Email,2026-06-30T16:33:57.858843
ACT-0011219,CON-002641,CMP-0009,Email Opened,Email,2026-08-14T22:01:13.985107
ACT-0007476,CON-004852,CMP-0002,Email Sent,Email,2026-05-15T15:27:24.479110
ACT-0001009,CON-005441,CMP-0010,Email Sent,Email,2026-08-21T22:31:05.262539
ACT-0015512,CON-006514,CMP-0017,Webinar Attended,Webinar,2026-08-14T06:16:32.495657
ACT-0004981,CON-004336,CMP-0017,Email Sent,Email,2026-07-17T09:39:29.483391
ACT-0010363,CON-001953,CMP-0008,Email Opened,Email,2026-08-08T07:05:00.114070
ACT-0015036,CON-009895,CMP-0014,Sales Accepted,Sales,2026-04-28T07:24:07.157159
ACT-0005438,CON-009337,CMP-0022,Email Sent,Email,2026-04-22T12:44:35.879753
ACT-0000531,CON-001040,CMP-0014,Email Sent,Email,2026-06-26T15:02:05.755062
ACT-0024787,CON-003960,CMP-0023,Webinar Registered,Webinar,2026-08-06T04:03:47.621336
ACT-0023419,CON-000589,CMP-0016,Webinar Attended,Webinar,2026-08-03T12:59:49.281304
ACT-0023558,CON-006973,CMP-0019,Webinar Registered,Webinar,2026-05-11T16:06:19.198606
ACT-0014212,CON-007570,CMP-0019,Webinar Registered,Webinar,2026-07-20T08:38:06.783628
ACT-0017514,CON-002578,CMP-0014,Sales Accepted,Sales,2026-04-28T01:09:15.747130
ACT-0002491,CON-007973,CMP-0025,Email Sent,Email,2026-09-04T09:52:43.670165
ACT-0021036,CON-000211,CMP-0003,Webinar Registered,Webinar,2026-06-06T15:47:24.255851
ACT-0018426,CON-001987,CMP-0010,Webinar Attended,Webinar,2026-06-07T19:47:13.512002
ACT-0020969,CON-009976,CMP-0022,Webinar Attended,Webinar,2026-06-14T03:33:32.125398
ACT-0005808,CON-002758,CMP-0008,Email Sent,Email,2026-03-28T13:16:12.933375
ACT-0023843,CON-002255,CMP-0019,Webinar Registered,Webinar,2026-03-30T06:06:57.240942
ACT-0005789,CON-008615,CMP-0010,Email Sent,Email,2026-06-22T17:53:06.324516
ACT-0018551,CON-008300,CMP-0022,Webinar Attended,Webinar,2026-06-05T17:01:51.294445
ACT-0013169,CON-007361,CMP-0015,Email Clicked,Email,2026-03-16T16:15:27.005040
ACT-0017129,CON-004906,CMP-0015,Webinar Attended,Webinar,2026-08-20T01:19:05.581272
ACT-0020629,CON-000325,CMP-0025,Sales Accepted,Sales,2026-05-13T19:55:30.187251
ACT-0016584,CON-000413,CMP-0016,Sales Accepted,Sales,2026-05-26T01:17:39.138347
ACT-0022595,CON-009852,CMP-0013,Sales Accepted,Sales,2026-05-28T01:59:10.491475
ACT-0019120,CON-007416,CMP-0001,Webinar Registered,Webinar,2026-07-31T04:30:33.719318
ACT-0014893,CON-006039,CMP-0019,Webinar Registered,Webinar,2026-08-29T12:51:27.661905
ACT-0012288,CON-004834,CMP-0025,Email Opened,Email,2026-06-10T17:19:57.291413
ACT-0018004,CON-000399,CMP-0002,Webinar Attended,Webinar,2026-08-29T13:11:48.374738
ACT-0020991,CON-004331,CMP-0022,Webinar Registered,Webinar,2026-05-19T07:39:51.242680
ACT-0015326,CON-003481,CMP-0019,Webinar Attended,Webinar,2026-08-03T09:26:47.800348
ACT-0003082,CON-009945,CMP-0017,Email Sent,Email,2026-06-10T18:25:41.693107
ACT-0000243,CON-005015,CMP-0008,Email Sent,Email,2026-04-20T12:15:48.783715
ACT-0003221,CON-000379,CMP-0023,Email Sent,Email,2026-05-12T12:45:44.159036
ACT-0019581,CON-009949,CMP-0014,Sales Accepted,Sales,2026-08-06T15:28:33.140429
ACT-0011540,CON-001953,CMP-0002,Email Opened,Email,2026-08-08T11:21:32.244350
ACT-0002522,CON-009518,CMP-0016,Email Sent,Email,2026-06-26T07:28:54.069966
ACT-0001026,CON-003174,CMP-0010,Email Sent,Email,2026-08-31T22:46:25.066902
ACT-0004744,CON-009778,CMP-0003,Email Sent,Email,2026-07-03T13:35:06.000135
ACT-0005781,CON-004491,CMP-0023,Email Sent,Email,2026-04-05T21:56:10.955136
ACT-0022323,CON-003632,CMP-0023,Webinar Registered,Webinar,2026-03-31T08:58:05.211149
ACT-0007430,CON-003745,CMP-0001,Email Sent,Email,2026-05-08T16:19:56.350427
ACT-0009457,CON-005311,CMP-0021,Email Opened,Email,2026-04-10T00:46:45.403419
ACT-0024154,CON-005122,CMP-0002,Webinar Attended,Webinar,2026-08-23T00:12:12.554506
ACT-0007952,CON-000174,CMP-0004,Email Sent,Email,2026-07-08T15:36:16.062528
ACT-0006700,CON-006285,CMP-0022,Email Sent,Email,2026-05-12T11:08:30.910758
ACT-0016318,CON-000606,CMP-0002,Webinar Registered,Webinar,2026-07-16T21:58:31.178244
ACT-0002506,CON-005369,CMP-0011,Email Sent,Email,2026-06-04T07:03:13.280117
ACT-0019917,CON-000694,CMP-0022,Webinar Attended,Webinar,2026-09-04T10:46:40.910491
ACT-0022370,CON-007393,CMP-0004,Landing Page View,Web,2026-04-27T20:55:37.213731
ACT-0000735,CON-003971,CMP-0007,Email Sent,Email,2026-08-20T13:58:29.100021
ACT-0003994,CON-006941,CMP-0008,Email Sent,Email,2026-06-12T22:02:09.162850
ACT-0014387,CON-002273,CMP-0002,Webinar Attended,Webinar,2026-04-09T23:35:30.302661
ACT-0003098,CON-000125,CMP-0002,Email Sent,Email,2026-04-25T12:12:41.069667
ACT-0014848,CON-001280,CMP-0017,Webinar Registered,Webinar,2026-06-13T16:51:04.976023
ACT-0007232,CON-000685,CMP-0025,Email Sent,Email,2026-06-25T19:55:21.058417
ACT-0010599,CON-000986,CMP-0024,Email Opened,Email,2026-05-15T15:21:52.329590
ACT-0020314,CON-001085,CMP-0003,Landing Page View,Web,2026-07-28T00:05:50.722270
ACT-0017120,CON-002428,CMP-0014,Webinar Attended,Webinar,2026-03-26T10:23:35.210352
ACT-0010962,CON-004553,CMP-0012,Email Opened,Email,2026-07-29T12:05:21.251799
ACT-0018194,CON-004006,CMP-0024,Webinar Registered,Webinar,2026-06-12T14:06:13.968140
ACT-0007072,CON-004310,CMP-0005,Email Sent,Email,2026-06-06T00:10:01.808070
ACT-0000501,CON-005191,CMP-0005,Email Sent,Email,2026-07-06T04:46:07.951384
ACT-0008896,CON-008395,CMP-0002,Email Opened,Email,2026-06-15T18:12:00.928252
ACT-0021699,CON-004072,CMP-0024,Webinar Attended,Webinar,2026-08-01T12:52:46.935817
ACT-0018162,CON-009888,CMP-0003,Sales Accepted,Sales,2026-05-06T09:55:30.828086
ACT-0011306,CON-005181,CMP-0016,Email Opened,Email,2026-07-28T22:03:14.717643
ACT-0013398,CON-002123,CMP-0009,Email Clicked,Email,2026-09-06T16:14:34.464590
ACT-0024254,CON-007238,CMP-0009,Webinar Attended,Webinar,2026-04-28T14:20:12.572866
ACT-0005819,CON-008666,CMP-0016,Email Sent,Email,2026-06-26T02:19:58.471201
ACT-0012516,CON-000656,CMP-0006,Email Clicked,Email,2026-06-06T20:42:46.130303
ACT-0024277,CON-009952,CMP-0016,Sales Accepted,Sales,2026-04-28T12:43:02.675955
ACT-0020833,CON-009269,CMP-0015,Webinar Registered,Webinar,2026-03-31T21:00:24.407773
ACT-0004634,CON-001135,CMP-0017,Email Sent,Email,2026-04-15T15:01:23.870941
ACT-0020091,CON-008710,CMP-0021,Landing Page View,Web,2026-04-18T23:22:05.615365
ACT-0006193,CON-008084,CMP-0010,Email Sent,Email,2026-05-31T02:43:15.514597
ACT-0007884,CON-008880,CMP-0020,Email Sent,Email,2026-07-27T13:46:35.357577
ACT-0005400,CON-002949,CMP-0009,Email Sent,Email,2026-08-10T07:15:48.868049
ACT-0003739,CON-008391,CMP-0012,Email Sent,Email,2026-08-08T20:26:00.346409
ACT-0011192,CON-008183,CMP-0016,Email Opened,Email,2026-09-08T01:14:55.544060
ACT-0009645,CON-001492,CMP-0003,Email Opened,Email,2026-09-03T05:44:50.293984
ACT-0005717,CON-001543,CMP-0010,Email Sent,Email,2026-07-19T20:37:28.009710
ACT-0010648,CON-003793,CMP-0010,Email Opened,Email,2026-04-13T14:59:40.024599
ACT-0013245,CON-001015,CMP-0017,Email Clicked,Email,2026-07-25T05:54:08.174502
ACT-0001111,CON-001590,CMP-0022,Email Sent,Email,2026-09-10T12:00:12.926291
ACT-0017991,CON-004932,CMP-0025,Landing Page View,Web,2026-05-23T17:02:25.605011
ACT-0010992,CON-005146,CMP-0025,Email Opened,Email,2026-06-24T12:10:42.073284
ACT-0000453,CON-006634,CMP-0021,Email Sent,Email,2026-07-22T12:42:32.446228
ACT-0012444,CON-003088,CMP-0019,Email Clicked,Email,2026-06-23T04:37:56.147580
ACT-0018513,CON-003042,CMP-0003,Landing Page View,Web,2026-06-08T12:14:09.019794
ACT-0014269,CON-007919,CMP-0002,Webinar Registered,Webinar,2026-08-27T04:48:31.509040
ACT-0010040,CON-009263,CMP-0021,Email Opened,Email,2026-03-27T09:20:47.405471
ACT-0015862,CON-006946,CMP-0018,Webinar Attended,Webinar,2026-07-18T01:17:56.696279
ACT-0020809,CON-003375,CMP-0001,Landing Page View,Web,2026-08-31T03:17:03.853974
ACT-0022718,CON-006194,CMP-0009,Landing Page View,Web,2026-03-30T02:39:22.359102
ACT-0005926,CON-008125,CMP-0012,Email Sent,Email,2026-03-28T03:40:41.185370
ACT-0024243,CON-001587,CMP-0024,Sales Accepted,Sales,2026-08-27T04:45:56.681804
ACT-0009255,CON-004082,CMP-0023,Email Opened,Email,2026-06-03T09:38:58.356332
ACT-0024244,CON-006987,CMP-0022,Landing Page View,Web,2026-07-17T05:20:35.111917
ACT-0016923,CON-007862,CMP-0005,Webinar Attended,Webinar,2026-08-17T01:52:48.434663
ACT-0000456,CON-005358,CMP-0010,Email Sent,Email,2026-04-10T23:56:47.450114
ACT-0006116,CON-005808,CMP-0017,Email Sent,Email,2026-04-10T23:04:38.422263
ACT-0002040,CON-004272,CMP-0003,Email Sent,Email,2026-06-15T08:31:58.428525
ACT-0010860,CON-001816,CMP-0002,Email Opened,Email,2026-07-02T09:10:06.692218
ACT-0024520,CON-007033,CMP-0025,Landing Page View,Web,2026-08-31T13:50:37.689769
ACT-0018156,CON-003464,CMP-0002,Webinar Registered,Webinar,2026-03-18T19:12:04.572586
ACT-0004505,CON-007253,CMP-0021,Email Sent,Email,2026-04-25T20:32:21.616965
ACT-0009957,CON-007379,CMP-0018,Email Opened,Email,2026-04-21T15:21:17.949759
ACT-0021918,CON-009323,CMP-0008,Webinar Registered,Webinar,2026-03-21T08:43:57.183085
ACT-0008992,CON-000507,CMP-0014,Email Opened,Email,2026-07-28T15:53:43.774881
ACT-0003408,CON-009778,CMP-0012,Email Sent,Email,2026-05-13T02:41:13.040689
ACT-0002673,CON-007864,CMP-0023,Email Sent,Email,2026-08-19T11:29:44.804880
ACT-0021943,CON-008762,CMP-0011,Webinar Attended,Webinar,2026-07-03T01:06:32.319040
ACT-0009883,CON-008716,CMP-0006,Email Opened,Email,2026-03-16T03:50:38.018113
ACT-0004059,CON-004897,CMP-0002,Email Sent,Email,2026-04-12T17:33:17.365848
ACT-0013382,CON-005200,CMP-0025,Email Clicked,Email,2026-03-20T23:24:02.343810
ACT-0004089,CON-002554,CMP-0002,Email Sent,Email,2026-04-05T10:50:05.810912
ACT-0020594,CON-004569,CMP-0010,Webinar Registered,Webinar,2026-03-19T00:21:52.035490
ACT-0009131,CON-004965,CMP-0010,Email Opened,Email,2026-06-05T01:34:46.912183
ACT-0020441,CON-004823,CMP-0016,Webinar Attended,Webinar,2026-08-21T13:42:00.526965
ACT-0016773,CON-003378,CMP-0023,Sales Accepted,Sales,2026-07-07T11:45:12.779955
ACT-0013939,CON-002191,CMP-0024,Form Submitted,Email,2026-08-27T08:18:20.194425
ACT-0004395,CON-005234,CMP-0025,Email Sent,Email,2026-05-19T16:57:12.121545
ACT-0017921,CON-008205,CMP-0017,Landing Page View,Web,2026-04-06T12:57:04.865180
ACT-0007760,CON-008949,CMP-0015,Email Sent,Email,2026-04-27T06:51:11.708099
ACT-0022641,CON-000308,CMP-0009,Landing Page View,Web,2026-06-25T18:38:44.499551
ACT-0002738,CON-001769,CMP-0003,Email Sent,Email,2026-06-04T00:58:55.138240
ACT-0007934,CON-008599,CMP-0007,Email Sent,Email,2026-03-21T15:37:10.143333
ACT-0002701,CON-009741,CMP-0024,Email Sent,Email,2026-05-08T14:22:49.663862
ACT-0008970,CON-002808,CMP-0001,Email Opened,Email,2026-04-14T17:15:55.280125
ACT-0023529,CON-009544,CMP-0013,Webinar Registered,Webinar,2026-04-21T05:31:28.188901
ACT-0003485,CON-008660,CMP-0006,Email Sent,Email,2026-08-18T11:23:45.779741
ACT-0004868,CON-001865,CMP-0008,Email Sent,Email,2026-06-16T17:07:38.505838
ACT-0014876,CON-007754,CMP-0022,Webinar Attended,Webinar,2026-08-13T08:54:11.234659
ACT-0005124,CON-003351,CMP-0012,Email Sent,Email,2026-07-23T15:06:12.491349
ACT-0017066,CON-009571,CMP-0005,Landing Page View,Web,2026-08-03T21:16:05.424988
ACT-0015215,CON-009944,CMP-0005,Webinar Attended,Webinar,2026-06-21T21:26:45.821747
ACT-0002776,CON-009537,CMP-0019,Email Sent,Email,2026-05-09T08:00:19.479898
